timestamp,test-class,test-method,time,description,result
2021-09-04 19:36:58.834,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updateNegative,4465,"[2] recordIndex=1, password=manag3r, confirmation=manag4r, name=sex, surname=García, email=johnus.es",OK
2021-09-04 19:37:16.32,acme.testing.manager.userAccount.ManagerCreateUserAccountTest,managerAccountCreatePositive,6618,"managerAccountCreatePositive()",OK
2021-09-04 19:37:17.08,acme.testing.manager.userAccount.ManagerCreateUserAccountTest,managerAccountCreateNegative,417,"managerAccountCreateNegative()",OK
2021-09-04 19:37:35.078,acme.testing.anonymous.userAccount.SignUpTest,positiveSingUp,6246,"[1] username=johnny, password=johnny, name=Johnny, surname=López, email=john@mail.com",OK
2021-09-04 19:37:41.664,acme.testing.anonymous.userAccount.SignUpTest,positiveSingUp,6259,"[2] username=manolo, password=manolo, name=Manuel Raúl, surname=Benítez López, email=manolo@engineer.com",OK
2021-09-04 19:37:44.81,acme.testing.anonymous.userAccount.SignUpTest,negativeSingUp,2816,"[1] recordIndex=0, username=Lisa, password=1234, confirmation=1234, name=null, surname=null, email=morganmail.com, accept=true",OK
2021-09-04 19:37:47.943,acme.testing.anonymous.userAccount.SignUpTest,negativeSingUp,2818,"[2] recordIndex=1, username=Gabriel, password=constrasena, confirmation=password, name=Gabri, surname=Gabri, email=gabri@mail.com, accept=true",OK
2021-09-04 19:37:51.049,acme.testing.anonymous.userAccount.SignUpTest,negativeSingUp,2763,"[3] recordIndex=2, username=null, password=null, confirmation=null, name=null, surname=null, email=null, accept=true",OK
2021-09-04 19:37:53.823,acme.testing.anonymous.userAccount.SignUpTest,negativeSingUp,2444,"[4] recordIndex=3, username=Gabriel, password=constrasena, confirmation=constrasena, name=Gabri, surname=Gabri, email=gabri@mail.com, accept=false",OK
2021-09-04 19:38:10.162,acme.testing.administrator.dashboard.AdministratorDashboardShowTest,showPositive,5276,"[1] publictasks=21 tasks, privatetasks=2 tasks, finishedtasks=17 tasks, nonfinishedtasks=6 tasks, averageworkload=41.8 hours.minutes, minimumworkload=4.0 hours.minutes, maximumworkload=99.0 hours.minutes, workloaddeviation=30.25 hours.minutes, averageexecutionperiod=6049.41 hours.minutes, minimumexecutionperiod=24.0 hours.minutes, maximumexecutionperiod=27560.0 hours.minutes, executionperioddeviation=9026.1 hours.minutes, numberOfPublicWorkplans=7 workplans, numberOfPrivateWorkplans=13 workplans, numberOfFinishedWorkplans=10 workplans, numberOfNonFinishedWorkplans=10 workplans, avarageWorkloadsWorkplan=49.48 hours.minutes, minimumWorkloadsWorkplan=0.0 hours.minutes, maximumWorkloadsWorkplan=157.4 hours.minutes, deviationWorkloadWorkplan=45.39 hours.minutes, avarageExecPeriodWorkplan=20891.42 hours.minutes, minimumExecPeriodWorkplan=2457.0 hours.minutes, maximumExecPeriodWorkplan=47049.0 hours.minutes, deviationExecPeriodWorkplan=13184.6 hours.minutes",OK
2021-09-04 19:38:11.002,acme.testing.administrator.dashboard.AdministratorDashboardShowTest,showNegative,513,"showNegative()",OK
2021-09-04 19:38:27.673,acme.testing.administrator.spamPanel.AdministratorBlackListShowTest,showPositive,4752,"[1] index=0, id=44, word=sex",OK
2021-09-04 19:38:32.739,acme.testing.administrator.spamPanel.AdministratorBlackListShowTest,showPositive,4723,"[2] index=1, id=45, word=sexo",OK
2021-09-04 19:38:37.727,acme.testing.administrator.spamPanel.AdministratorBlackListShowTest,showPositive,4676,"[3] index=10, id=54, word=millón de dolares",OK
2021-09-04 19:38:38.528,acme.testing.administrator.spamPanel.AdministratorBlackListShowTest,showNegative,443,"[1] index=0, id=44, word=sex",OK
2021-09-04 19:38:39.277,acme.testing.administrator.spamPanel.AdministratorBlackListShowTest,showNegative,385,"[2] index=1, id=45, word=sexo",OK
2021-09-04 19:38:39.932,acme.testing.administrator.spamPanel.AdministratorBlackListShowTest,showNegative,340,"[3] index=10, id=54, word=millón de dolares",OK
2021-09-04 19:38:57.846,acme.testing.administrator.spamPanel.AdministratorThresholdUpdateTest,updatePositive,6891,"[1] recordIndex=0, threshold=0.0",OK
2021-09-04 19:39:04.937,acme.testing.administrator.spamPanel.AdministratorThresholdUpdateTest,updatePositive,6792,"[2] recordIndex=0, threshold=10.0",OK
2021-09-04 19:39:11.99,acme.testing.administrator.spamPanel.AdministratorThresholdUpdateTest,updatePositive,6681,"[3] recordIndex=0, threshold=100.0",OK
2021-09-04 19:39:18.077,acme.testing.administrator.spamPanel.AdministratorThresholdUpdateTest,updateNegative,5756,"[1] recordIndex=0, threshold=null",OK
2021-09-04 19:39:24.198,acme.testing.administrator.spamPanel.AdministratorThresholdUpdateTest,updateNegative,5812,"[2] recordIndex=1, threshold=-12",OK
2021-09-04 19:39:30.335,acme.testing.administrator.spamPanel.AdministratorThresholdUpdateTest,updateNegative,5792,"[3] recordIndex=2, threshold=120",OK
2021-09-04 19:39:54.5,acme.testing.administrator.spamPanel.AdministratorBlackListCreateTest,createPositive,12584,"[1] recordIndex=11, word=melocoton",OK
2021-09-04 19:40:07.339,acme.testing.administrator.spamPanel.AdministratorBlackListCreateTest,createPositive,12504,"[2] recordIndex=12, word=sandia",OK
2021-09-04 19:40:19.975,acme.testing.administrator.spamPanel.AdministratorBlackListCreateTest,createPositive,12326,"[3] recordIndex=13, word=caballo",OK
2021-09-04 19:40:25.312,acme.testing.administrator.spamPanel.AdministratorBlackListCreateTest,createDuplicatedNegative,5008,"[1] recordIndex=0, word=sex",OK
2021-09-04 19:40:30.578,acme.testing.administrator.spamPanel.AdministratorBlackListCreateTest,createBlankNegative,4940,"createBlankNegative()",OK
2021-09-04 19:40:47.476,acme.testing.administrator.spamPanel.AdministratorBlackListDeleteTest,deletePositive,5822,"[1] word=sex",OK
2021-09-04 19:40:48.176,acme.testing.administrator.spamPanel.AdministratorBlackListDeleteTest,deleteNegative,370,"deleteNegative()",OK
2021-09-04 19:41:04.659,acme.testing.administrator.spamPanel.AdministratorThresholdShowTest,showPositive,5367,"[1] index=0, threshold=10.0",OK
2021-09-04 19:41:05.475,acme.testing.administrator.spamPanel.AdministratorThresholdShowTest,showNegative,473,"showNegative()",OK
2021-09-04 19:41:23.52,acme.testing.administrator.spamPanel.AdministratorBlackListUpdateTest,updatePositive,5843,"[1] recordIndex=0, word=se",OK
2021-09-04 19:41:28.578,acme.testing.administrator.spamPanel.AdministratorBlackListUpdateTest,updateNegative,4746,"[1] recordIndex=0, word=null",OK
2021-09-04 19:41:33.596,acme.testing.administrator.spamPanel.AdministratorBlackListUpdateTest,updateNegative,4706,"[2] recordIndex=1, word=sexo",OK
2021-09-04 19:41:48.104,acme.testing.administrator.spamPanel.AdministratorBlackListListTest,listPositive,3390,"[1] index=0, word=sex",OK
2021-09-04 19:41:51.945,acme.testing.administrator.spamPanel.AdministratorBlackListListTest,listPositive,3531,"[2] index=1, word=sexo",OK
2021-09-04 19:41:55.621,acme.testing.administrator.spamPanel.AdministratorBlackListListTest,listPositive,3336,"[3] index=10, word=millón de dolares",OK
2021-09-04 19:41:56.378,acme.testing.administrator.spamPanel.AdministratorBlackListListTest,listNegative,418,"listNegative()",OK
2021-09-04 19:42:11.256,acme.testing.administrator.spamPanel.AdministratorThresholdListTest,listPositive,3476,"[1] index=0, threshold=10.0",OK
2021-09-04 19:42:14.692,acme.testing.administrator.spamPanel.AdministratorThresholdListTest,listNegative,3074,"listNegative()",OK
2021-09-04 19:42:29.855,acme.testing.authenticated.task.AuthenticatedTaskShowTest,showPositive,3242,"[1] index=13, title=Create TaskService, executionStart=2021/02/13 19:39, executionEnd=2021/05/14 19:39, workload=50.5, description=Create service of task entity, link=https://github.com/task2",OK
2021-09-04 19:42:33.305,acme.testing.authenticated.task.AuthenticatedTaskShowTest,showNegative,2981,"showNegative()",OK
2021-09-04 19:42:51.381,acme.testing.authenticated.task.AuthenticatedTaskListTest,listPositive,6106,"[1] index=0, title=Create TaskService, executionStart=2021/02/13 19:39, executionEnd=2021/05/14 19:39, workload=50.5, description=Create service of task entity, link=https://github.com/task2",OK
2021-09-04 19:42:57.165,acme.testing.authenticated.task.AuthenticatedTaskListTest,listPositive,5433,"[2] index=1, title=Diseñar nueva web, executionStart=2021/05/01 12:00, executionEnd=2021/06/22 20:00, workload=50.0, description=Montar nueva web para el colegio Poetas Andaluces de Montequinto, link=https://github.com/task1",OK
2021-09-04 19:43:02.91,acme.testing.authenticated.task.AuthenticatedTaskListTest,listPositive,5428,"[3] index=2, title=Entidad Plan, executionStart=2021/05/01 19:39, executionEnd=2021/07/01 19:39, workload=30.0, description=Crear la entidad Plan, link=https://github.com/task1",OK
2021-09-04 19:43:03.642,acme.testing.authenticated.task.AuthenticatedTaskListTest,listNegative,399,"listNegative()",OK
2021-09-04 19:43:23.677,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8009,"[1] index=0, title=Create ShoutValidators, executionStart=2022/08/13 19:39, executionEnd=2023/10/13 19:39, workload=98.56, description=Create validators of task entity, link=https://github.com/task25, isPublic=true",OK
2021-09-04 19:43:31.667,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,7659,"[2] index=0, title=Create ShoutService, executionStart=2022/02/13 19:39, executionEnd=2022/05/14 19:39, workload=98.57, description=Create service of task entity, link=https://github.com/task24, isPublic=false",OK
2021-09-04 19:43:39.641,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,7635,"[3] index=0, title=Create ShoutQueries, executionStart=2022/02/13 19:39, executionEnd=2022/04/14 19:39, workload=98.58, description=Create changes of task entity, link=https://github.com/task62, isPublic=false",OK
2021-09-04 19:43:47.581,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,7610,"[4] index=0, title=a, executionStart=2022/01/13 19:39, executionEnd=2022/03/14 19:39, workload=98.59, description=a, link=https://github.com/task25, isPublic=false",OK
2021-09-04 19:43:54.329,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,6434,"[5] index=16, title=Estetitulotiene80palabraspruebapruebapruebapruebapruebapruebapruebapruebapruebaa, executionStart=2022/01/13 19:39, executionEnd=2022/03/14 19:39, workload=0.0, description=Estetitulotiene500palabraspruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebaprueba, link=https://github.com/task62, isPublic=false",Expected value 'Estetitulotiene80palabraspruebapruebapruebapruebapruebapruebapruebapruebapruebaa' in input box 'title', but 'Create UserService' was found
2021-09-04 19:44:00.153,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5483,"[1] recordIndex=0, title=null, executionStart=null, executionEnd=null, workload=null, description=null, link=null, isPublic=false",OK
2021-09-04 19:44:06.322,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5853,"[2] recordIndex=1, title=million dollar, executionStart=a, executionEnd=a, workload=a, description=sex, link=http://sex.com, isPublic=false",OK
2021-09-04 19:44:12.208,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5574,"[3] recordIndex=2, title=Create ShoutQueries, executionStart=2023/04/14 19:39, executionEnd=2022/04/13 19:39, workload=-1, description=Create changes of task entity, link=github, isPublic=true",OK
2021-09-04 19:44:18.133,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5599,"[4] recordIndex=3, title=Create ShoutQueries, executionStart=2023/04/13 19:39, executionEnd=2023/04/13 20:39, workload=99.54, description=Create changes of task entity, link=https://github.com/task1, isPublic=false",OK
2021-09-04 19:44:24.088,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5642,"[5] recordIndex=4, title=Create ShoutQueries, executionStart=2024/04/13 19:39, executionEnd=2026/04/14 19:39, workload=14.233, description=Create changes of task entity, link=https://github.com/task1, isPublic=false",OK
2021-09-04 19:44:30.075,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5673,"[6] recordIndex=5, title=Create ShoutQueries, executionStart=2021/04/13 19:39, executionEnd=2021/04/14 19:39, workload=1.69, description=Create changes of task entity, link=https://github.com/task1, isPublic=false",OK
2021-09-04 19:44:36.368,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5983,"[7] recordIndex=6, title=ddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd, executionStart=2024/04/13 19:39, executionEnd=2026/04/14 19:39, workload=100.59, description=ddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd…, link=https://github.com/task1, isPublic=false",OK
2021-09-04 19:45:00.071,acme.testing.manager.task.ManagerTaskDeleteTest,deletePositive,12612,"[1] title=Create TaskValidators, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=90.2, description=Create validators of task entity, link=https://github.com/task5, publica=false",OK
2021-09-04 19:45:03.332,acme.testing.manager.task.ManagerTaskDeleteTest,deleteNegative,2744,"deleteNegative()",OK
2021-09-04 19:45:18.471,acme.testing.manager.task.ManagerTaskShowTest,showPositive,3154,"[1] index=16, title=Create TaskValidators, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=90.2, description=Create validators of task entity, link=https://github.com/task5",OK
2021-09-04 19:45:21.804,acme.testing.manager.task.ManagerTaskShowTest,showNegative,2871,"showNegative()",OK
2021-09-04 19:45:44.946,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,11647,"[1] recordIndex=0, title=C, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=99.4, description=c, link=null",OK
2021-09-04 19:45:58.205,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,12881,"[2] recordIndex=0, title=Texto con ochenta caracteres aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=99.5, description=Texto con quinientos caracteres aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa, link=null",OK
2021-09-04 19:46:10.055,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,11473,"[3] recordIndex=12, title=Create TaskValidators1, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=0.0, description=ejemplo, link=null",OK
2021-09-04 19:46:21.115,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,10646,"[4] recordIndex=0, title=Create TaskValidators2, executionStart=2017/08/13 19:39, executionEnd=2017/08/18 19:40, workload=99.58, description=Create validators of task entity, link=https://github.com",OK
2021-09-04 19:46:27.709,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,6254,"[1] recordIndex=0, title=null, executionStart=null, executionEnd=null, workload=null, description=null, link=null, isPublic=false",OK
2021-09-04 19:46:33.727,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5594,"[2] recordIndex=1, title=million dollar, executionStart=a, executionEnd=a, workload=a, description=sex, link=http://sex.com, isPublic=false",OK
2021-09-04 19:46:40.108,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,6036,"[3] recordIndex=2, title=Create ShoutQueries, executionStart=2023/04/14 19:39, executionEnd=2022/04/13 19:39, workload=-1, description=Create changes of task entity, link=github, isPublic=true",OK
2021-09-04 19:46:47.839,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,7069,"[4] recordIndex=3, title=Create ShoutQueries, executionStart=2023/04/13 19:39, executionEnd=2023/04/13 20:39, workload=40.23, description=Create changes of task entity, link=https://github.com/task1, isPublic=false",OK
2021-09-04 19:46:54.436,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,6084,"[5] recordIndex=4, title=Create ShoutQueries, executionStart=2024/04/13 19:39, executionEnd=2026/04/14 19:39, workload=1.233, description=Create changes of task entity, link=https://github.com/task1, isPublic=false",OK
2021-09-04 19:47:00.874,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5812,"[6] recordIndex=5, title=Create ShoutQueries, executionStart=2021/04/13 19:39, executionEnd=2021/04/14 19:39, workload=1.69, description=Create changes of task entity, link=https://github.com/task1, isPublic=false",OK
2021-09-04 19:47:07.761,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,6303,"[7] recordIndex=6, title=ddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd, executionStart=2024/04/13 19:39, executionEnd=2026/04/14 19:39, workload=101.59, description=ddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd, link=https://github.com/task1, isPublic=false",OK
2021-09-04 19:47:24.194,acme.testing.anonymous.shout.AnonymousShoutListTest,list,3000,"[1] recordIndex=0, author=Victor Granero, moment=2021/08/25 10:00, text=Habeis visto la nueva página CodeUs?, info=https://codeUs.es",OK
2021-09-04 19:47:27.326,acme.testing.anonymous.shout.AnonymousShoutListTest,list,2424,"[2] recordIndex=1, author=Francisco, moment=2021/08/25 12:00, text=Este proyecto va sobre ruedas, enhorabuena!, info=null",OK
2021-09-04 19:47:30.691,acme.testing.anonymous.shout.AnonymousShoutListTest,listNegative,3005,"listNegative()",OK
2021-09-04 19:47:51.208,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,6296,"[1] recordIndex=7, author=David, text=a, info=null",OK
2021-09-04 19:47:58.219,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,6519,"[2] recordIndex=8, author=DavidDavidDavidDavidDavid, text=DavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavid, info=null",OK
2021-09-04 19:48:04.26,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,5692,"[3] recordIndex=9, author=Alfonso, text=Es un texto de prueba, info=null",OK
2021-09-04 19:48:06.585,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1831,"[1] recordIndex=0, author=null, text=null, info=null",OK
2021-09-04 19:48:08.868,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1891,"[2] recordIndex=1, author=Pepe, text=ejemplo, info=null",OK
2021-09-04 19:48:11.008,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1809,"[3] recordIndex=2, author=NombreConMasDeVeinticincoCaracters, text=ejemplo, info=null",OK
2021-09-04 19:48:13.462,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1862,"[4] recordIndex=3, author=Francisco, text=12345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890, info=null",OK
2021-09-04 19:48:15.612,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1819,"[5] recordIndex=4, author=Francisco, text=ejemplo, info=urlerror",OK
2021-09-04 19:48:17.818,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1847,"[6] recordIndex=5, author=Nigeria, text=Nigeria, info=http://nigeria.com",OK
2021-09-04 19:48:34.142,acme.testing.anonymous.task.AnonymousTaskListTest,listPositive,3266,"[1] index=0, title=Planear el futuro de la escuela, executionStart=2019/05/01 12:00, executionEnd=2022/06/22 20:00, workload=99.0, description=Pensar en ello, link=https://github.com/task20",OK
2021-09-04 19:48:37.19,acme.testing.anonymous.task.AnonymousTaskListTest,listPositive,2684,"[2] index=1, title=Try Task, executionStart=2021/05/01 12:00, executionEnd=2024/06/22 20:00, workload=98.0, description=try it, link=https://github.com/task21",OK
2021-09-04 19:48:40.264,acme.testing.anonymous.task.AnonymousTaskListTest,listPositive,2682,"[3] index=2, title=Try Hard, executionStart=2020/05/01 12:00, executionEnd=2022/06/22 20:00, workload=94.0, description=keep trying, link=https://github.com/task22",OK
2021-09-04 19:48:41.92,acme.testing.anonymous.task.AnonymousTaskListTest,listPositiveNoTaskPrivate,1173,"[1] index=0, title=Create TaskValidators, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=100.20, description=Create validators of task entity, link=https://github.com/task5",OK
2021-09-04 19:48:45.358,acme.testing.anonymous.task.AnonymousTaskListTest,listNegative,3048,"listNegative()",OK
2021-09-04 19:48:59.754,acme.testing.anonymous.task.AnonymousTaskShowTest,showPositive,993,"[1] index=31, title=Planear el futuro de la escuela, executionStart=2019/05/01 12:00, executionEnd=2022/06/22 20:00, workload=99.0, description=Pensar en ello, link=https://github.com/task20",OK
2021-09-04 19:49:00.648,acme.testing.anonymous.task.AnonymousTaskShowTest,showNegative,467,"showNegative()",OK
