timestamp,test-class,test-method,time,description,result
2021-09-04 16:25:33.725,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updatePositive,7136,"[2] recordIndex=1, password=manag3r, confirmation=manag3r, name=Manuel Ramón, surname=Benítez López, email=juan@engineer.com",OK
2021-09-04 16:25:38.521,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updateNegative,4467,"[1] recordIndex=0, password=null, confirmation=null, name=null, surname=null, email=null",OK
2021-09-04 16:25:43.293,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updateNegative,4437,"[2] recordIndex=1, password=manag3r, confirmation=manag4r, name=sex, surname=García, email=johnus.es",OK
2021-09-04 16:26:03.727,acme.testing.manager.userAccount.ManagerCreateUserAccountTest,managerAccountCreatePositive,8426,"managerAccountCreatePositive()",OK
2021-09-04 16:26:04.603,acme.testing.manager.userAccount.ManagerCreateUserAccountTest,managerAccountCreateNegative,531,"managerAccountCreateNegative()",OK
2021-09-04 16:26:24.092,acme.testing.anonymous.userAccount.SignUpTest,positiveSingUp,6631,"[1] username=johnny, password=johnny, name=Johnny, surname=López, email=john@mail.com",OK
2021-09-04 16:26:30.981,acme.testing.anonymous.userAccount.SignUpTest,positiveSingUp,6498,"[2] username=manolo, password=manolo, name=Manuel Raúl, surname=Benítez López, email=manolo@engineer.com",OK
2021-09-04 16:26:34.222,acme.testing.anonymous.userAccount.SignUpTest,negativeSingUp,2880,"[1] recordIndex=0, username=Lisa, password=1234, confirmation=1234, name=null, surname=null, email=morganmail.com, accept=true",OK
2021-09-04 16:26:37.476,acme.testing.anonymous.userAccount.SignUpTest,negativeSingUp,2876,"[2] recordIndex=1, username=Gabriel, password=constrasena, confirmation=password, name=Gabri, surname=Gabri, email=gabri@mail.com, accept=true",OK
2021-09-04 16:26:40.546,acme.testing.anonymous.userAccount.SignUpTest,negativeSingUp,2738,"[3] recordIndex=2, username=null, password=null, confirmation=null, name=null, surname=null, email=null, accept=true",OK
2021-09-04 16:26:43.317,acme.testing.anonymous.userAccount.SignUpTest,negativeSingUp,2441,"[4] recordIndex=3, username=Gabriel, password=constrasena, confirmation=constrasena, name=Gabri, surname=Gabri, email=gabri@mail.com, accept=false",OK
2021-09-04 16:26:59.02,acme.testing.administrator.dashboard.AdministratorDashboardShowTest,showPositive,4402,"[1] publictasks=16 tasks, privatetasks=2 tasks, finishedtasks=11 tasks, nonfinishedtasks=7 tasks, averageworkload=28.58 hours.minutes, minimumworkload=4.0 hours.minutes, maximumworkload=100.2 hours.minutes, workloaddeviation=20.21 hours.minutes, averageexecutionperiod=1538.36 hours.minutes, minimumexecutionperiod=24.0 hours.minutes, maximumexecutionperiod=10224.0 hours.minutes, executionperioddeviation=2312.54 hours.minutes",Expected value '16 tasks' in input box 'numberOfPublicTasks', but '21 tasks' was found
2021-09-04 16:26:59.854,acme.testing.administrator.dashboard.AdministratorDashboardShowTest,showNegative,436,"showNegative()",OK
2021-09-04 16:27:17.502,acme.testing.administrator.spamPanel.AdministratorBlackListShowTest,showPositive,5952,"[1] index=0, id=44, word=sex",OK
2021-09-04 16:27:22.67,acme.testing.administrator.spamPanel.AdministratorBlackListShowTest,showPositive,4790,"[2] index=1, id=45, word=sexo",OK
2021-09-04 16:27:27.718,acme.testing.administrator.spamPanel.AdministratorBlackListShowTest,showPositive,4720,"[3] index=10, id=54, word=millón de dolares",OK
2021-09-04 16:27:28.563,acme.testing.administrator.spamPanel.AdministratorBlackListShowTest,showNegative,517,"[1] index=0, id=44, word=sex",OK
2021-09-04 16:27:29.432,acme.testing.administrator.spamPanel.AdministratorBlackListShowTest,showNegative,403,"[2] index=1, id=45, word=sexo",OK
2021-09-04 16:27:30.12,acme.testing.administrator.spamPanel.AdministratorBlackListShowTest,showNegative,342,"[3] index=10, id=54, word=millón de dolares",OK
2021-09-04 16:27:51.581,acme.testing.administrator.spamPanel.AdministratorThresholdUpdateTest,updatePositive,8849,"[1] recordIndex=0, threshold=0.0",OK
2021-09-04 16:27:58.686,acme.testing.administrator.spamPanel.AdministratorThresholdUpdateTest,updatePositive,6776,"[2] recordIndex=0, threshold=10.0",OK
2021-09-04 16:28:05.789,acme.testing.administrator.spamPanel.AdministratorThresholdUpdateTest,updatePositive,6760,"[3] recordIndex=0, threshold=100.0",OK
2021-09-04 16:28:11.97,acme.testing.administrator.spamPanel.AdministratorThresholdUpdateTest,updateNegative,5852,"[1] recordIndex=0, threshold=null",OK
2021-09-04 16:28:18.1,acme.testing.administrator.spamPanel.AdministratorThresholdUpdateTest,updateNegative,5815,"[2] recordIndex=1, threshold=-12",OK
2021-09-04 16:28:24.249,acme.testing.administrator.spamPanel.AdministratorThresholdUpdateTest,updateNegative,5799,"[3] recordIndex=2, threshold=120",OK
2021-09-04 16:28:50.233,acme.testing.administrator.spamPanel.AdministratorBlackListCreateTest,createPositive,14470,"[1] recordIndex=11, word=melocoton",OK
2021-09-04 16:29:02.998,acme.testing.administrator.spamPanel.AdministratorBlackListCreateTest,createPositive,12437,"[2] recordIndex=12, word=sandia",OK
2021-09-04 16:29:15.899,acme.testing.administrator.spamPanel.AdministratorBlackListCreateTest,createPositive,12551,"[3] recordIndex=13, word=caballo",OK
2021-09-04 16:29:21.249,acme.testing.administrator.spamPanel.AdministratorBlackListCreateTest,createDuplicatedNegative,5004,"[1] recordIndex=0, word=sex",OK
2021-09-04 16:29:26.749,acme.testing.administrator.spamPanel.AdministratorBlackListCreateTest,createBlankNegative,5171,"createBlankNegative()",OK
2021-09-04 16:30:11.142,acme.testing.administrator.spamPanel.AdministratorBlackListDeleteTest,deletePositive,33024,"[1] word=sex",Cannot find 'By.name: word'
2021-09-04 16:30:11.898,acme.testing.administrator.spamPanel.AdministratorBlackListDeleteTest,deleteNegative,387,"deleteNegative()",OK
2021-09-04 16:30:28.066,acme.testing.administrator.spamPanel.AdministratorThresholdShowTest,showPositive,4745,"[1] index=0, threshold=10.0",OK
2021-09-04 16:30:28.816,acme.testing.administrator.spamPanel.AdministratorThresholdShowTest,showNegative,430,"showNegative()",OK
2021-09-04 16:30:47.158,acme.testing.administrator.spamPanel.AdministratorBlackListUpdateTest,updatePositive,6256,"[1] recordIndex=0, word=se",OK
2021-09-04 16:30:52.308,acme.testing.administrator.spamPanel.AdministratorBlackListUpdateTest,updateNegative,4772,"[1] recordIndex=0, word=null",OK
2021-09-04 16:30:57.423,acme.testing.administrator.spamPanel.AdministratorBlackListUpdateTest,updateNegative,4785,"[2] recordIndex=1, word=sexo",OK
2021-09-04 16:31:12.809,acme.testing.administrator.spamPanel.AdministratorBlackListListTest,listPositive,3521,"[1] index=0, word=sex",OK
2021-09-04 16:31:16.518,acme.testing.administrator.spamPanel.AdministratorBlackListListTest,listPositive,3400,"[2] index=1, word=sexo",OK
2021-09-04 16:31:20.247,acme.testing.administrator.spamPanel.AdministratorBlackListListTest,listPositive,3395,"[3] index=10, word=millón de dolares",OK
2021-09-04 16:31:21.039,acme.testing.administrator.spamPanel.AdministratorBlackListListTest,listNegative,468,"listNegative()",OK
2021-09-04 16:31:36.687,acme.testing.administrator.spamPanel.AdministratorThresholdListTest,listPositive,3406,"[1] index=0, threshold=10.0",OK
2021-09-04 16:31:39.856,acme.testing.administrator.spamPanel.AdministratorThresholdListTest,listNegative,2772,"listNegative()",OK
2021-09-04 16:31:57.255,acme.testing.authenticated.task.AuthenticatedTaskShowTest,showPositive,4096,"[1] index=13, title=Create TaskService, executionStart=2021/02/13 19:39, executionEnd=2021/05/14 19:39, workload=50.5, description=Create service of task entity, link=https://github.com/task2",OK
2021-09-04 16:32:30.468,acme.testing.authenticated.task.AuthenticatedTaskShowTest,showNegative,32821,"showNegative()",Action didn't result in panic
2021-09-04 16:32:47.635,acme.testing.authenticated.task.AuthenticatedTaskListTest,listPositive,6137,"[1] index=0, title=Create TaskService, executionStart=2021/02/13 19:39, executionEnd=2021/05/14 19:39, workload=50.5, description=Create service of task entity, link=https://github.com/task2",OK
2021-09-04 16:32:51.412,acme.testing.authenticated.task.AuthenticatedTaskListTest,listPositive,3411,"[2] index=1, title=Create TaskRepository, executionStart=2020/03/13 19:39, executionEnd=2020/03/14 19:39, workload=22.5, description=Create repository of task entity, link=https://github.com/task4",Expected value 'Create TaskRepository' in attribute 0 of record 1, but found 'Diseñar nueva web'
2021-09-04 16:32:55.091,acme.testing.authenticated.task.AuthenticatedTaskListTest,listPositive,3366,"[3] index=2, title=Create TaskView, executionStart=2020/02/13 19:39, executionEnd=2020/02/14 19:39, workload=21.3, description=Create view of task entity, link=https://github.com/task3",Expected value 'Create TaskView' in attribute 0 of record 2, but found 'Entidad Plan'
2021-09-04 16:32:55.824,acme.testing.authenticated.task.AuthenticatedTaskListTest,listNegative,420,"listNegative()",OK
2021-09-04 16:33:13.688,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,6529,"[1] index=0, title=Create ShoutValidators, executionStart=2022/08/13 19:39, executionEnd=2023/10/13 19:39, workload=120.0, description=Create validators of task entity, link=https://github.com/task25, isPublic=true",Expected value 'Create ShoutValidators' in input box 'title', but 'General Task' was found
2021-09-04 16:33:20.287,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,6272,"[2] index=0, title=Create ShoutService, executionStart=2022/02/13 19:39, executionEnd=2022/05/14 19:39, workload=130.0, description=Create service of task entity, link=https://github.com/task24, isPublic=false",Expected value 'Create ShoutService' in input box 'title', but 'General Task' was found
2021-09-04 16:33:26.893,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,6258,"[3] index=0, title=Create ShoutQueries, executionStart=2022/02/13 19:39, executionEnd=2022/04/14 19:39, workload=140.0, description=Create changes of task entity, link=https://github.com/task62, isPublic=false",Expected value 'Create ShoutQueries' in input box 'title', but 'General Task' was found
2021-09-04 16:33:33.35,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,6126,"[4] index=0, title=a, executionStart=2022/01/13 19:39, executionEnd=2022/03/14 19:39, workload=150.0, description=a, link=https://github.com/task25, isPublic=false",Expected value 'a' in input box 'title', but 'General Task' was found
2021-09-04 16:33:39.264,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,5586,"[5] index=16, title=Estetitulotiene80palabraspruebapruebapruebapruebapruebapruebapruebapruebapruebaa, executionStart=2022/01/13 19:39, executionEnd=2022/03/14 19:39, workload=0.0, description=Estetitulotiene500palabraspruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebaprueba, link=https://github.com/task62, isPublic=false",Record index 16 is out of range
2021-09-04 16:33:45.118,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5541,"[1] recordIndex=0, title=null, executionStart=null, executionEnd=null, workload=null, description=null, link=null, isPublic=false",OK
2021-09-04 16:33:51.143,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5671,"[2] recordIndex=1, title=million dollar, executionStart=a, executionEnd=a, workload=a, description=sex, link=http://sex.com, isPublic=false",OK
2021-09-04 16:33:57.093,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5624,"[3] recordIndex=2, title=Create ShoutQueries, executionStart=2023/04/14 19:39, executionEnd=2022/04/13 19:39, workload=-1, description=Create changes of task entity, link=github, isPublic=true",OK
2021-09-04 16:34:03.278,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5842,"[4] recordIndex=3, title=Create ShoutQueries, executionStart=2023/04/13 19:39, executionEnd=2023/08/14 19:39, workload=14400.23, description=Create changes of task entity, link=https://github.com/task1, isPublic=false",OK
2021-09-04 16:34:09.228,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5636,"[5] recordIndex=4, title=Create ShoutQueries, executionStart=2024/04/13 19:39, executionEnd=2026/04/14 19:39, workload=144.233, description=Create changes of task entity, link=https://github.com/task1, isPublic=false",OK
2021-09-04 16:34:15.184,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5645,"[6] recordIndex=5, title=Create ShoutQueries, executionStart=2021/04/13 19:39, executionEnd=2021/04/14 19:39, workload=1.69, description=Create changes of task entity, link=https://github.com/task1, isPublic=false",OK
2021-09-04 16:34:21.53,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,6015,"[7] recordIndex=6, title=ddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd, executionStart=2024/04/13 19:39, executionEnd=2026/04/14 19:39, workload=1, description=ddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd…, link=https://github.com/task1, isPublic=false",OK
2021-09-04 16:34:46.395,acme.testing.manager.task.ManagerTaskDeleteTest,deletePositive,13700,"[1] title=Create TaskValidators, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=100.2, description=Create validators of task entity, link=https://github.com/task5, publica=false",OK
2021-09-04 16:34:49.374,acme.testing.manager.task.ManagerTaskDeleteTest,deleteNegative,2666,"deleteNegative()",OK
2021-09-04 16:35:04.579,acme.testing.manager.task.ManagerTaskShowTest,showPositive,3157,"[1] index=16, title=Create TaskValidators, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=100.2, description=Create validators of task entity, link=https://github.com/task5",OK
2021-09-04 16:35:07.98,acme.testing.manager.task.ManagerTaskShowTest,showNegative,2841,"showNegative()",OK
2021-09-04 16:35:56.123,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,36122,"[1] recordIndex=0, title=C, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=100.1, description=c, link=null",Cannot find 'By.id: list'
2021-09-04 16:36:31.991,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,35503,"[2] recordIndex=0, title=Texto con ochenta caracteres aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=100.2, description=Texto con quinientos caracteres aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa, link=null",Cannot find 'By.id: list'
2021-09-04 16:36:38.962,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,6561,"[3] recordIndex=11, title=Create TaskValidators1, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=0.0, description=ejemplo, link=null",Expected value 'Create TaskValidators1' in attribute 0 of record 11, but found 'Create UserService'
2021-09-04 16:37:14.683,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,35393,"[4] recordIndex=0, title=Create TaskValidators2, executionStart=2017/08/13 19:39, executionEnd=2017/08/18 19:40, workload=120.01, description=Create validators of task entity, link=https://github.com",Cannot find 'By.id: list'
2021-09-04 16:37:20.344,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5282,"[1] recordIndex=0, title=null, executionStart=null, executionEnd=null, workload=null, description=null, link=null, isPublic=false",OK
2021-09-04 16:37:26.145,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5453,"[2] recordIndex=1, title=million dollar, executionStart=a, executionEnd=a, workload=a, description=sex, link=http://sex.com, isPublic=false",OK
2021-09-04 16:37:32.196,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5737,"[3] recordIndex=2, title=Create ShoutQueries, executionStart=2023/04/14 19:39, executionEnd=2022/04/13 19:39, workload=-1, description=Create changes of task entity, link=github, isPublic=true",OK
2021-09-04 16:37:37.929,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5414,"[4] recordIndex=3, title=Create ShoutQueries, executionStart=2023/04/13 19:39, executionEnd=2023/08/14 19:39, workload=14400.23, description=Create changes of task entity, link=https://github.com/task1, isPublic=false",OK
2021-09-04 16:37:43.633,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5358,"[5] recordIndex=4, title=Create ShoutQueries, executionStart=2024/04/13 19:39, executionEnd=2026/04/14 19:39, workload=144.233, description=Create changes of task entity, link=https://github.com/task1, isPublic=false",OK
2021-09-04 16:37:49.453,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5478,"[6] recordIndex=5, title=Create ShoutQueries, executionStart=2021/04/13 19:39, executionEnd=2021/04/14 19:39, workload=1.69, description=Create changes of task entity, link=https://github.com/task1, isPublic=false",OK
2021-09-04 16:37:55.341,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5558,"[7] recordIndex=6, title=ddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd, executionStart=2024/04/13 19:39, executionEnd=2026/04/14 19:39, workload=1, description=ddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd, link=https://github.com/task1, isPublic=false",OK
2021-09-04 16:38:07.887,acme.testing.anonymous.shout.AnonymousShoutListTest,list,1657,"[1] recordIndex=0, author=Victor Granero, moment=2021/05/25 10:00, text=Habeis visto la nueva página CodeUs?, info=https://codeUs.es",Expected value '2021/05/25 10:00' in attribute 0 of record 0, but found '2021/08/25 10:00'
2021-09-04 16:38:09.237,acme.testing.anonymous.shout.AnonymousShoutListTest,list,1022,"[2] recordIndex=1, author=Francisco, moment=2021/05/25 12:00, text=Este proyecto va sobre ruedas, enhorabuena!, info=null",Expected value '2021/05/25 12:00' in attribute 0 of record 1, but found '2021/08/25 12:00'
2021-09-04 16:38:12.493,acme.testing.anonymous.shout.AnonymousShoutListTest,listNegative,2925,"listNegative()",OK
2021-09-04 16:38:28.196,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3873,"[1] recordIndex=0, author=David, text=a, info=null",Expected value 'a' in attribute 2 of record 6, but found 'Tarea Betis!'
2021-09-04 16:38:32.142,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3583,"[2] recordIndex=1, author=DavidDavidDavidDavidDavid, text=DavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavid, info=null",Expected value 'DavidDavidDavidDavidDavid' in attribute 1 of record 7, but found 'David'
2021-09-04 16:38:36.069,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3593,"[3] recordIndex=2, author=Alfonso, text=Es un texto de prueba, info=null",Expected value 'Alfonso' in attribute 1 of record 8, but found 'DavidDavidDavidDavidDavid'
2021-09-04 16:38:38.17,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1754,"[1] recordIndex=0, author=null, text=null, info=null",OK
2021-09-04 16:38:40.274,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1793,"[2] recordIndex=1, author=Pepe, text=ejemplo, info=null",OK
2021-09-04 16:38:42.427,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1840,"[3] recordIndex=2, author=NombreConMasDeVeinticincoCaracters, text=ejemplo, info=null",OK
2021-09-04 16:38:44.575,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1836,"[4] recordIndex=3, author=Francisco, text=12345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890, info=null",OK
2021-09-04 16:38:46.753,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1864,"[5] recordIndex=4, author=Francisco, text=ejemplo, info=urlerror",OK
2021-09-04 16:38:48.9,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1834,"[6] recordIndex=5, author=Nigeria, text=Nigeria, info=http://nigeria.com",OK
2021-09-04 16:39:01.955,acme.testing.anonymous.task.AnonymousTaskListTest,listPositive,1608,"[1] index=0, title=Diseñar nueva web, executionStart=2021/05/01 12:00, executionEnd=2021/06/22 20:00, workload=50.0, description=Montar nueva web para el colegio Poetas Andaluces de Montequinto, link=https://github.com/task1",Expected value 'Diseñar nueva web' in attribute 0 of record 0, but found 'Planear el futuro de la escuela'
2021-09-04 16:39:03.331,acme.testing.anonymous.task.AnonymousTaskListTest,listPositive,993,"[2] index=1, title=Entidad Plan, executionStart=2021/05/01 19:39, executionEnd=2021/07/01 19:39, workload=30.0, description=Crear la entidad Plan, link=https://github.com/task1",Expected value 'Entidad Plan' in attribute 0 of record 1, but found 'Try Task'
2021-09-04 16:39:04.805,acme.testing.anonymous.task.AnonymousTaskListTest,listPositive,1012,"[3] index=2, title=Vistas de la entidad Plan, executionStart=2021/05/01 19:39, executionEnd=2021/07/01 19:39, workload=30.0, description=Crear la vistas referidas a la entidad Plan, link=https://github.com/task1",Expected value 'Vistas de la entidad Plan' in attribute 0 of record 2, but found 'Try Hard'
2021-09-04 16:39:06.306,acme.testing.anonymous.task.AnonymousTaskListTest,listPositiveNoTaskPrivate,1169,"[1] index=0, title=Create TaskValidators, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=100.20, description=Create validators of task entity, link=https://github.com/task5",OK
2021-09-04 16:39:09.39,acme.testing.anonymous.task.AnonymousTaskListTest,listNegative,2777,"listNegative()",OK
2021-09-04 16:39:51.373,acme.testing.anonymous.task.AnonymousTaskShowTest,showPositive,30568,"[1] index=18, title=Create PlanController, executionStart=2021/02/13 19:39, executionEnd=2021/06/14 14:39, workload=20.5, description=Create controller of task entity, link=https://github.com/task1",Cannot find 'By.name: title'
2021-09-04 16:39:52.246,acme.testing.anonymous.task.AnonymousTaskShowTest,showNegative,449,"showNegative()",OK
