timestamp,test-class,test-method,time,description,result
2021-09-04 18:42:18.002,acme.testing.anonymous.userAccount.SignUpTest,positiveSingUp,6284,"[2] username=manolo, password=manolo, name=Manuel Raúl, surname=Benítez López, email=manolo@engineer.com",OK
2021-09-04 18:42:21.2,acme.testing.anonymous.userAccount.SignUpTest,negativeSingUp,2872,"[1] recordIndex=0, username=Lisa, password=1234, confirmation=1234, name=null, surname=null, email=morganmail.com, accept=true",OK
2021-09-04 18:42:24.385,acme.testing.anonymous.userAccount.SignUpTest,negativeSingUp,2797,"[2] recordIndex=1, username=Gabriel, password=constrasena, confirmation=password, name=Gabri, surname=Gabri, email=gabri@mail.com, accept=true",OK
2021-09-04 18:42:27.489,acme.testing.anonymous.userAccount.SignUpTest,negativeSingUp,2756,"[3] recordIndex=2, username=null, password=null, confirmation=null, name=null, surname=null, email=null, accept=true",OK
2021-09-04 18:42:30.252,acme.testing.anonymous.userAccount.SignUpTest,negativeSingUp,2435,"[4] recordIndex=3, username=Gabriel, password=constrasena, confirmation=constrasena, name=Gabri, surname=Gabri, email=gabri@mail.com, accept=false",OK
2021-09-04 18:42:47.386,acme.testing.administrator.dashboard.AdministratorDashboardShowTest,showPositive,5992,"[1] publictasks=21 tasks, privatetasks=2 tasks, finishedtasks=17 tasks, nonfinishedtasks=6 tasks, averageworkload=41.8 hours.minutes, minimumworkload=4.0 hours.minutes, maximumworkload=99.0 hours.minutes, workloaddeviation=30.25 hours.minutes, averageexecutionperiod=6049.41 hours.minutes, minimumexecutionperiod=24.0 hours.minutes, maximumexecutionperiod=27560.0 hours.minutes, executionperioddeviation=9026.1 hours.minutes, numberOfPublicWorkplans=7 workplans, numberOfPrivateWorkplans=13 workplans, numberOfFinishedWorkplans=10 workplans, numberOfNonFinishedWorkplans=10 workplans, avarageWorkloadsWorkplan=49.48 hours.minutes, minimumWorkloadsWorkplan=0.0 hours.minutes, maximumWorkloadsWorkplan=157.4 hours.minutes, deviationWorkloadWorkplan=45.39 hours.minutes, avarageExecPeriodWorkplan=20891.42 hours.minutes, minimumExecPeriodWorkplan=2457.0 hours.minutes, maximumExecPeriodWorkplan=47049.0 hours.minutes, deviationExecPeriodWorkplan=13184.6 hours.minutes",OK
2021-09-04 18:42:48.254,acme.testing.administrator.dashboard.AdministratorDashboardShowTest,showNegative,491,"showNegative()",OK
2021-09-04 18:43:05.893,acme.testing.administrator.spamPanel.AdministratorBlackListShowTest,showPositive,6102,"[1] index=0, id=44, word=sex",OK
2021-09-04 18:43:10.939,acme.testing.administrator.spamPanel.AdministratorBlackListShowTest,showPositive,4705,"[2] index=1, id=45, word=sexo",OK
2021-09-04 18:43:15.955,acme.testing.administrator.spamPanel.AdministratorBlackListShowTest,showPositive,4694,"[3] index=10, id=54, word=millón de dolares",OK
2021-09-04 18:43:16.702,acme.testing.administrator.spamPanel.AdministratorBlackListShowTest,showNegative,416,"[1] index=0, id=44, word=sex",OK
2021-09-04 18:43:17.498,acme.testing.administrator.spamPanel.AdministratorBlackListShowTest,showNegative,395,"[2] index=1, id=45, word=sexo",OK
2021-09-04 18:43:18.284,acme.testing.administrator.spamPanel.AdministratorBlackListShowTest,showNegative,424,"[3] index=10, id=54, word=millón de dolares",OK
2021-09-04 18:43:38.075,acme.testing.administrator.spamPanel.AdministratorThresholdUpdateTest,updatePositive,7575,"[1] recordIndex=0, threshold=0.0",OK
2021-09-04 18:43:45.233,acme.testing.administrator.spamPanel.AdministratorThresholdUpdateTest,updatePositive,6802,"[2] recordIndex=0, threshold=10.0",OK
2021-09-04 18:43:53.356,acme.testing.administrator.spamPanel.AdministratorThresholdUpdateTest,updatePositive,7764,"[3] recordIndex=0, threshold=100.0",OK
2021-09-04 18:43:59.501,acme.testing.administrator.spamPanel.AdministratorThresholdUpdateTest,updateNegative,5814,"[1] recordIndex=0, threshold=null",OK
2021-09-04 18:44:05.684,acme.testing.administrator.spamPanel.AdministratorThresholdUpdateTest,updateNegative,5872,"[2] recordIndex=1, threshold=-12",OK
2021-09-04 18:44:11.833,acme.testing.administrator.spamPanel.AdministratorThresholdUpdateTest,updateNegative,5789,"[3] recordIndex=2, threshold=120",OK
2021-09-04 18:44:38.008,acme.testing.administrator.spamPanel.AdministratorBlackListCreateTest,createPositive,14936,"[1] recordIndex=11, word=melocoton",OK
2021-09-04 18:44:51.398,acme.testing.administrator.spamPanel.AdministratorBlackListCreateTest,createPositive,13062,"[2] recordIndex=12, word=sandia",OK
2021-09-04 18:45:04.172,acme.testing.administrator.spamPanel.AdministratorBlackListCreateTest,createPositive,12448,"[3] recordIndex=13, word=caballo",OK
2021-09-04 18:45:09.573,acme.testing.administrator.spamPanel.AdministratorBlackListCreateTest,createDuplicatedNegative,5074,"[1] recordIndex=0, word=sex",OK
2021-09-04 18:45:15.131,acme.testing.administrator.spamPanel.AdministratorBlackListCreateTest,createBlankNegative,5248,"createBlankNegative()",OK
2021-09-04 18:45:59.168,acme.testing.administrator.spamPanel.AdministratorBlackListDeleteTest,deletePositive,33060,"[1] word=sex",Cannot find 'By.name: word'
2021-09-04 18:45:59.911,acme.testing.administrator.spamPanel.AdministratorBlackListDeleteTest,deleteNegative,357,"deleteNegative()",OK
2021-09-04 18:46:16.264,acme.testing.administrator.spamPanel.AdministratorThresholdShowTest,showPositive,4830,"[1] index=0, threshold=10.0",OK
2021-09-04 18:46:17.053,acme.testing.administrator.spamPanel.AdministratorThresholdShowTest,showNegative,433,"showNegative()",OK
2021-09-04 18:46:36.374,acme.testing.administrator.spamPanel.AdministratorBlackListUpdateTest,updatePositive,6290,"[1] recordIndex=0, word=se",OK
2021-09-04 18:46:41.565,acme.testing.administrator.spamPanel.AdministratorBlackListUpdateTest,updateNegative,4810,"[1] recordIndex=0, word=null",OK
2021-09-04 18:46:46.593,acme.testing.administrator.spamPanel.AdministratorBlackListUpdateTest,updateNegative,4714,"[2] recordIndex=1, word=sexo",OK
2021-09-04 18:47:02.243,acme.testing.administrator.spamPanel.AdministratorBlackListListTest,listPositive,3420,"[1] index=0, word=sex",OK
2021-09-04 18:47:05.98,acme.testing.administrator.spamPanel.AdministratorBlackListListTest,listPositive,3335,"[2] index=1, word=sexo",OK
2021-09-04 18:47:09.65,acme.testing.administrator.spamPanel.AdministratorBlackListListTest,listPositive,3337,"[3] index=10, word=millón de dolares",OK
2021-09-04 18:47:10.398,acme.testing.administrator.spamPanel.AdministratorBlackListListTest,listNegative,448,"listNegative()",OK
2021-09-04 18:47:26.901,acme.testing.administrator.spamPanel.AdministratorThresholdListTest,listPositive,3665,"[1] index=0, threshold=10.0",OK
2021-09-04 18:47:29.968,acme.testing.administrator.spamPanel.AdministratorThresholdListTest,listNegative,2761,"listNegative()",OK
2021-09-04 18:47:45.719,acme.testing.authenticated.task.AuthenticatedTaskShowTest,showPositive,3663,"[1] index=13, title=Create TaskService, executionStart=2021/02/13 19:39, executionEnd=2021/05/14 19:39, workload=50.5, description=Create service of task entity, link=https://github.com/task2",OK
2021-09-04 18:47:48.802,acme.testing.authenticated.task.AuthenticatedTaskShowTest,showNegative,2754,"showNegative()",OK
2021-09-04 18:48:07.816,acme.testing.authenticated.task.AuthenticatedTaskListTest,listPositive,6210,"[1] index=0, title=Create TaskService, executionStart=2021/02/13 19:39, executionEnd=2021/05/14 19:39, workload=50.5, description=Create service of task entity, link=https://github.com/task2",OK
2021-09-04 18:48:13.657,acme.testing.authenticated.task.AuthenticatedTaskListTest,listPositive,5478,"[2] index=1, title=Diseñar nueva web, executionStart=2021/05/01 12:00, executionEnd=2021/06/22 20:00, workload=50.0, description=Montar nueva web para el colegio Poetas Andaluces de Montequinto, link=https://github.com/task1",OK
2021-09-04 18:48:19.374,acme.testing.authenticated.task.AuthenticatedTaskListTest,listPositive,5402,"[3] index=2, title=Entidad Plan, executionStart=2021/05/01 19:39, executionEnd=2021/07/01 19:39, workload=30.0, description=Crear la entidad Plan, link=https://github.com/task1",OK
2021-09-04 18:48:20.106,acme.testing.authenticated.task.AuthenticatedTaskListTest,listNegative,416,"listNegative()",OK
2021-09-04 18:48:39.513,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8133,"[1] index=0, title=Create ShoutValidators, executionStart=2022/08/13 19:39, executionEnd=2023/10/13 19:39, workload=98.56, description=Create validators of task entity, link=https://github.com/task25, isPublic=true",OK
2021-09-04 18:48:47.519,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,7674,"[2] index=0, title=Create ShoutService, executionStart=2022/02/13 19:39, executionEnd=2022/05/14 19:39, workload=98.57, description=Create service of task entity, link=https://github.com/task24, isPublic=false",OK
2021-09-04 18:48:55.523,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,7708,"[3] index=0, title=Create ShoutQueries, executionStart=2022/02/13 19:39, executionEnd=2022/04/14 19:39, workload=98.58, description=Create changes of task entity, link=https://github.com/task62, isPublic=false",OK
2021-09-04 18:49:03.456,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,7633,"[4] index=0, title=a, executionStart=2022/01/13 19:39, executionEnd=2022/03/14 19:39, workload=98.59, description=a, link=https://github.com/task25, isPublic=false",OK
2021-09-04 18:49:10.241,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,6470,"[5] index=14, title=Estetitulotiene80palabraspruebapruebapruebapruebapruebapruebapruebapruebapruebaa, executionStart=2022/01/13 19:39, executionEnd=2022/03/14 19:39, workload=0.0, description=Estetitulotiene500palabraspruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebaprueba, link=https://github.com/task62, isPublic=false",Expected value 'Estetitulotiene80palabraspruebapruebapruebapruebapruebapruebapruebapruebapruebaa' in input box 'title', but 'Create TaskController' was found
2021-09-04 18:49:16.087,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5499,"[1] recordIndex=0, title=null, executionStart=null, executionEnd=null, workload=null, description=null, link=null, isPublic=false",OK
2021-09-04 18:49:22.281,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5883,"[2] recordIndex=1, title=million dollar, executionStart=a, executionEnd=a, workload=a, description=sex, link=http://sex.com, isPublic=false",OK
2021-09-04 18:49:28.418,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5624,"[3] recordIndex=2, title=Create ShoutQueries, executionStart=2023/04/14 19:39, executionEnd=2022/04/13 19:39, workload=-1, description=Create changes of task entity, link=github, isPublic=true",OK
2021-09-04 18:49:34.382,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5639,"[4] recordIndex=3, title=Create ShoutQueries, executionStart=2023/04/13 19:39, executionEnd=2023/04/13 20:39, workload=99.54, description=Create changes of task entity, link=https://github.com/task1, isPublic=false",OK
2021-09-04 18:49:40.305,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5596,"[5] recordIndex=4, title=Create ShoutQueries, executionStart=2024/04/13 19:39, executionEnd=2026/04/14 19:39, workload=14.233, description=Create changes of task entity, link=https://github.com/task1, isPublic=false",OK
2021-09-04 18:49:46.29,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5688,"[6] recordIndex=5, title=Create ShoutQueries, executionStart=2021/04/13 19:39, executionEnd=2021/04/14 19:39, workload=1.69, description=Create changes of task entity, link=https://github.com/task1, isPublic=false",OK
2021-09-04 18:49:52.681,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,6063,"[7] recordIndex=6, title=ddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd, executionStart=2024/04/13 19:39, executionEnd=2026/04/14 19:39, workload=100.59, description=ddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd…, link=https://github.com/task1, isPublic=false",OK
2021-09-04 18:50:17.163,acme.testing.manager.task.ManagerTaskDeleteTest,deletePositive,13115,"[1] title=Create TaskValidators, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=90.2, description=Create validators of task entity, link=https://github.com/task5, publica=false",OK
2021-09-04 18:50:20.333,acme.testing.manager.task.ManagerTaskDeleteTest,deleteNegative,2730,"deleteNegative()",OK
2021-09-04 18:50:35.379,acme.testing.manager.task.ManagerTaskShowTest,showPositive,3018,"[1] index=16, title=Create TaskValidators, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=100.2, description=Create validators of task entity, link=https://github.com/task5",Expected value '100.2' in input box 'workload', but '90.2' was found
2021-09-04 18:50:38.546,acme.testing.manager.task.ManagerTaskShowTest,showNegative,2863,"showNegative()",OK
2021-09-04 18:51:00.667,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,10633,"[1] recordIndex=0, title=C, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=99.4, description=c, link=null",OK
2021-09-04 18:51:12.182,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,11204,"[2] recordIndex=0, title=Texto con ochenta caracteres aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=99.5, description=Texto con quinientos caracteres aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa, link=null",OK
2021-09-04 18:51:22.525,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,10018,"[3] recordIndex=12, title=Create TaskValidators1, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=0.0, description=ejemplo, link=null",OK
2021-09-04 18:51:32.841,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,10016,"[4] recordIndex=0, title=Create TaskValidators2, executionStart=2017/08/13 19:39, executionEnd=2017/08/18 19:40, workload=99.58, description=Create validators of task entity, link=https://github.com",OK
2021-09-04 18:51:38.468,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5312,"[1] recordIndex=0, title=null, executionStart=null, executionEnd=null, workload=null, description=null, link=null, isPublic=false",OK
2021-09-04 18:51:44.551,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5754,"[2] recordIndex=1, title=million dollar, executionStart=a, executionEnd=a, workload=a, description=sex, link=http://sex.com, isPublic=false",OK
2021-09-04 18:51:50.657,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5793,"[3] recordIndex=2, title=Create ShoutQueries, executionStart=2023/04/14 19:39, executionEnd=2022/04/13 19:39, workload=-1, description=Create changes of task entity, link=github, isPublic=true",OK
2021-09-04 18:51:56.332,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5361,"[4] recordIndex=3, title=Create ShoutQueries, executionStart=2023/04/13 19:39, executionEnd=2023/04/13 20:39, workload=40.23, description=Create changes of task entity, link=https://github.com/task1, isPublic=false",OK
2021-09-04 18:52:02.022,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5364,"[5] recordIndex=4, title=Create ShoutQueries, executionStart=2024/04/13 19:39, executionEnd=2026/04/14 19:39, workload=1.233, description=Create changes of task entity, link=https://github.com/task1, isPublic=false",OK
2021-09-04 18:52:07.727,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5373,"[6] recordIndex=5, title=Create ShoutQueries, executionStart=2021/04/13 19:39, executionEnd=2021/04/14 19:39, workload=1.69, description=Create changes of task entity, link=https://github.com/task1, isPublic=false",OK
2021-09-04 18:52:13.577,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5532,"[7] recordIndex=6, title=ddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd, executionStart=2024/04/13 19:39, executionEnd=2026/04/14 19:39, workload=101.59, description=ddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd, link=https://github.com/task1, isPublic=false",OK
2021-09-04 18:52:26.13,acme.testing.anonymous.shout.AnonymousShoutListTest,list,1638,"[1] recordIndex=0, author=Victor Granero, moment=2021/05/25 10:00, text=Habeis visto la nueva página CodeUs?, info=https://codeUs.es",Expected value '2021/05/25 10:00' in attribute 0 of record 0, but found '2021/08/25 10:00'
2021-09-04 18:52:27.44,acme.testing.anonymous.shout.AnonymousShoutListTest,list,989,"[2] recordIndex=1, author=Francisco, moment=2021/05/25 12:00, text=Este proyecto va sobre ruedas, enhorabuena!, info=null",Expected value '2021/05/25 12:00' in attribute 0 of record 1, but found '2021/08/25 12:00'
2021-09-04 18:52:30.643,acme.testing.anonymous.shout.AnonymousShoutListTest,listNegative,2885,"listNegative()",OK
2021-09-04 18:52:46.53,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,4474,"[1] recordIndex=0, author=David, text=a, info=null",Expected value 'a' in attribute 2 of record 6, but found 'Tarea Betis!'
2021-09-04 18:52:50.508,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3595,"[2] recordIndex=1, author=DavidDavidDavidDavidDavid, text=DavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavid, info=null",Expected value 'DavidDavidDavidDavidDavid' in attribute 1 of record 7, but found 'David'
2021-09-04 18:52:54.404,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3552,"[3] recordIndex=2, author=Alfonso, text=Es un texto de prueba, info=null",Expected value 'Alfonso' in attribute 1 of record 8, but found 'DavidDavidDavidDavidDavid'
2021-09-04 18:52:56.489,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1770,"[1] recordIndex=0, author=null, text=null, info=null",OK
2021-09-04 18:52:58.585,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1783,"[2] recordIndex=1, author=Pepe, text=ejemplo, info=null",OK
2021-09-04 18:53:00.735,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1815,"[3] recordIndex=2, author=NombreConMasDeVeinticincoCaracters, text=ejemplo, info=null",OK
2021-09-04 18:53:02.872,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1821,"[4] recordIndex=3, author=Francisco, text=12345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890, info=null",OK
2021-09-04 18:53:05.045,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1843,"[5] recordIndex=4, author=Francisco, text=ejemplo, info=urlerror",OK
2021-09-04 18:53:07.194,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1824,"[6] recordIndex=5, author=Nigeria, text=Nigeria, info=http://nigeria.com",OK
2021-09-04 18:53:20.168,acme.testing.anonymous.task.AnonymousTaskListTest,listPositive,1549,"[1] index=0, title=Diseñar nueva web, executionStart=2021/05/01 12:00, executionEnd=2021/06/22 20:00, workload=50.0, description=Montar nueva web para el colegio Poetas Andaluces de Montequinto, link=https://github.com/task1",Expected value 'Diseñar nueva web' in attribute 0 of record 0, but found 'Planear el futuro de la escuela'
2021-09-04 18:53:21.61,acme.testing.anonymous.task.AnonymousTaskListTest,listPositive,1005,"[2] index=1, title=Entidad Plan, executionStart=2021/05/01 19:39, executionEnd=2021/07/01 19:39, workload=30.0, description=Crear la entidad Plan, link=https://github.com/task1",Expected value 'Entidad Plan' in attribute 0 of record 1, but found 'Try Task'
2021-09-04 18:53:22.989,acme.testing.anonymous.task.AnonymousTaskListTest,listPositive,1062,"[3] index=2, title=Vistas de la entidad Plan, executionStart=2021/05/01 19:39, executionEnd=2021/07/01 19:39, workload=30.0, description=Crear la vistas referidas a la entidad Plan, link=https://github.com/task1",Expected value 'Vistas de la entidad Plan' in attribute 0 of record 2, but found 'Try Hard'
2021-09-04 18:53:24.706,acme.testing.anonymous.task.AnonymousTaskListTest,listPositiveNoTaskPrivate,1139,"[1] index=0, title=Create TaskValidators, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=100.20, description=Create validators of task entity, link=https://github.com/task5",OK
2021-09-04 18:53:27.881,acme.testing.anonymous.task.AnonymousTaskListTest,listNegative,2834,"listNegative()",OK
2021-09-04 18:54:10.718,acme.testing.anonymous.task.AnonymousTaskShowTest,showPositive,30521,"[1] index=18, title=Create PlanController, executionStart=2021/02/13 19:39, executionEnd=2021/06/14 14:39, workload=20.5, description=Create controller of task entity, link=https://github.com/task1",Cannot find 'By.name: title'
2021-09-04 18:54:11.482,acme.testing.anonymous.task.AnonymousTaskShowTest,showNegative,390,"showNegative()",OK
