timestamp,test-class,test-method,time,description,result
2021-09-04 19:12:18.966,acme.testing.manager.userAccount.ManagerCreateUserAccountTest,managerAccountCreateNegative,442,"managerAccountCreateNegative()",OK
2021-09-04 19:12:37.999,acme.testing.anonymous.userAccount.SignUpTest,positiveSingUp,6695,"[1] username=johnny, password=johnny, name=Johnny, surname=López, email=john@mail.com",OK
2021-09-04 19:12:44.542,acme.testing.anonymous.userAccount.SignUpTest,positiveSingUp,6231,"[2] username=manolo, password=manolo, name=Manuel Raúl, surname=Benítez López, email=manolo@engineer.com",OK
2021-09-04 19:12:47.74,acme.testing.anonymous.userAccount.SignUpTest,negativeSingUp,2874,"[1] recordIndex=0, username=Lisa, password=1234, confirmation=1234, name=null, surname=null, email=morganmail.com, accept=true",OK
2021-09-04 19:12:50.942,acme.testing.anonymous.userAccount.SignUpTest,negativeSingUp,2830,"[2] recordIndex=1, username=Gabriel, password=constrasena, confirmation=password, name=Gabri, surname=Gabri, email=gabri@mail.com, accept=true",OK
2021-09-04 19:12:54.036,acme.testing.anonymous.userAccount.SignUpTest,negativeSingUp,2737,"[3] recordIndex=2, username=null, password=null, confirmation=null, name=null, surname=null, email=null, accept=true",OK
2021-09-04 19:12:56.8,acme.testing.anonymous.userAccount.SignUpTest,negativeSingUp,2422,"[4] recordIndex=3, username=Gabriel, password=constrasena, confirmation=constrasena, name=Gabri, surname=Gabri, email=gabri@mail.com, accept=false",OK
2021-09-04 19:13:14.507,acme.testing.administrator.dashboard.AdministratorDashboardShowTest,showPositive,6522,"[1] publictasks=21 tasks, privatetasks=2 tasks, finishedtasks=17 tasks, nonfinishedtasks=6 tasks, averageworkload=41.8 hours.minutes, minimumworkload=4.0 hours.minutes, maximumworkload=99.0 hours.minutes, workloaddeviation=30.25 hours.minutes, averageexecutionperiod=6049.41 hours.minutes, minimumexecutionperiod=24.0 hours.minutes, maximumexecutionperiod=27560.0 hours.minutes, executionperioddeviation=9026.1 hours.minutes, numberOfPublicWorkplans=7 workplans, numberOfPrivateWorkplans=13 workplans, numberOfFinishedWorkplans=10 workplans, numberOfNonFinishedWorkplans=10 workplans, avarageWorkloadsWorkplan=49.48 hours.minutes, minimumWorkloadsWorkplan=0.0 hours.minutes, maximumWorkloadsWorkplan=157.4 hours.minutes, deviationWorkloadWorkplan=45.39 hours.minutes, avarageExecPeriodWorkplan=20891.42 hours.minutes, minimumExecPeriodWorkplan=2457.0 hours.minutes, maximumExecPeriodWorkplan=47049.0 hours.minutes, deviationExecPeriodWorkplan=13184.6 hours.minutes",OK
2021-09-04 19:13:15.294,acme.testing.administrator.dashboard.AdministratorDashboardShowTest,showNegative,441,"showNegative()",OK
2021-09-04 19:13:32.656,acme.testing.administrator.spamPanel.AdministratorBlackListShowTest,showPositive,5891,"[1] index=0, id=44, word=sex",OK
2021-09-04 19:13:37.777,acme.testing.administrator.spamPanel.AdministratorBlackListShowTest,showPositive,4721,"[2] index=1, id=45, word=sexo",OK
2021-09-04 19:13:42.913,acme.testing.administrator.spamPanel.AdministratorBlackListShowTest,showPositive,4760,"[3] index=10, id=54, word=millón de dolares",OK
2021-09-04 19:13:43.817,acme.testing.administrator.spamPanel.AdministratorBlackListShowTest,showNegative,524,"[1] index=0, id=44, word=sex",OK
2021-09-04 19:13:44.611,acme.testing.administrator.spamPanel.AdministratorBlackListShowTest,showNegative,386,"[2] index=1, id=45, word=sexo",OK
2021-09-04 19:13:45.331,acme.testing.administrator.spamPanel.AdministratorBlackListShowTest,showNegative,369,"[3] index=10, id=54, word=millón de dolares",OK
2021-09-04 19:14:05.198,acme.testing.administrator.spamPanel.AdministratorThresholdUpdateTest,updatePositive,7988,"[1] recordIndex=0, threshold=0.0",OK
2021-09-04 19:14:12.328,acme.testing.administrator.spamPanel.AdministratorThresholdUpdateTest,updatePositive,6818,"[2] recordIndex=0, threshold=10.0",OK
2021-09-04 19:14:19.467,acme.testing.administrator.spamPanel.AdministratorThresholdUpdateTest,updatePositive,6808,"[3] recordIndex=0, threshold=100.0",OK
2021-09-04 19:14:25.642,acme.testing.administrator.spamPanel.AdministratorThresholdUpdateTest,updateNegative,5820,"[1] recordIndex=0, threshold=null",OK
2021-09-04 19:14:31.806,acme.testing.administrator.spamPanel.AdministratorThresholdUpdateTest,updateNegative,5834,"[2] recordIndex=1, threshold=-12",OK
2021-09-04 19:14:37.963,acme.testing.administrator.spamPanel.AdministratorThresholdUpdateTest,updateNegative,5828,"[3] recordIndex=2, threshold=120",OK
2021-09-04 19:15:05.145,acme.testing.administrator.spamPanel.AdministratorBlackListCreateTest,createPositive,15531,"[1] recordIndex=11, word=melocoton",OK
2021-09-04 19:15:18.554,acme.testing.administrator.spamPanel.AdministratorBlackListCreateTest,createPositive,13069,"[2] recordIndex=12, word=sandia",OK
2021-09-04 19:15:31.543,acme.testing.administrator.spamPanel.AdministratorBlackListCreateTest,createPositive,12645,"[3] recordIndex=13, word=caballo",OK
2021-09-04 19:15:36.883,acme.testing.administrator.spamPanel.AdministratorBlackListCreateTest,createDuplicatedNegative,5013,"[1] recordIndex=0, word=sex",OK
2021-09-04 19:15:42.417,acme.testing.administrator.spamPanel.AdministratorBlackListCreateTest,createBlankNegative,5192,"createBlankNegative()",OK
2021-09-04 19:16:27.187,acme.testing.administrator.spamPanel.AdministratorBlackListDeleteTest,deletePositive,32906,"[1] word=sex",Cannot find 'By.name: word'
2021-09-04 19:16:27.937,acme.testing.administrator.spamPanel.AdministratorBlackListDeleteTest,deleteNegative,365,"deleteNegative()",OK
2021-09-04 19:16:43.793,acme.testing.administrator.spamPanel.AdministratorThresholdShowTest,showPositive,4702,"[1] index=0, threshold=10.0",OK
2021-09-04 19:16:44.565,acme.testing.administrator.spamPanel.AdministratorThresholdShowTest,showNegative,430,"showNegative()",OK
2021-09-04 19:17:02.166,acme.testing.administrator.spamPanel.AdministratorBlackListUpdateTest,updatePositive,5935,"[1] recordIndex=0, word=se",OK
2021-09-04 19:17:07.262,acme.testing.administrator.spamPanel.AdministratorBlackListUpdateTest,updateNegative,4727,"[1] recordIndex=0, word=null",OK
2021-09-04 19:17:12.353,acme.testing.administrator.spamPanel.AdministratorBlackListUpdateTest,updateNegative,4741,"[2] recordIndex=1, word=sexo",OK
2021-09-04 19:17:27.468,acme.testing.administrator.spamPanel.AdministratorBlackListListTest,listPositive,3675,"[1] index=0, word=sex",OK
2021-09-04 19:17:31.75,acme.testing.administrator.spamPanel.AdministratorBlackListListTest,listPositive,3946,"[2] index=1, word=sexo",OK
2021-09-04 19:17:35.4,acme.testing.administrator.spamPanel.AdministratorBlackListListTest,listPositive,3336,"[3] index=10, word=millón de dolares",OK
2021-09-04 19:17:36.241,acme.testing.administrator.spamPanel.AdministratorBlackListListTest,listNegative,497,"listNegative()",OK
2021-09-04 19:17:51.033,acme.testing.administrator.spamPanel.AdministratorThresholdListTest,listPositive,3446,"[1] index=0, threshold=10.0",OK
2021-09-04 19:17:54.319,acme.testing.administrator.spamPanel.AdministratorThresholdListTest,listNegative,2830,"listNegative()",OK
2021-09-04 19:18:10.395,acme.testing.authenticated.task.AuthenticatedTaskShowTest,showPositive,4040,"[1] index=13, title=Create TaskService, executionStart=2021/02/13 19:39, executionEnd=2021/05/14 19:39, workload=50.5, description=Create service of task entity, link=https://github.com/task2",OK
2021-09-04 19:18:13.54,acme.testing.authenticated.task.AuthenticatedTaskShowTest,showNegative,2787,"showNegative()",OK
2021-09-04 19:18:32.122,acme.testing.authenticated.task.AuthenticatedTaskListTest,listPositive,6159,"[1] index=0, title=Create TaskService, executionStart=2021/02/13 19:39, executionEnd=2021/05/14 19:39, workload=50.5, description=Create service of task entity, link=https://github.com/task2",OK
2021-09-04 19:18:38.0,acme.testing.authenticated.task.AuthenticatedTaskListTest,listPositive,5532,"[2] index=1, title=Diseñar nueva web, executionStart=2021/05/01 12:00, executionEnd=2021/06/22 20:00, workload=50.0, description=Montar nueva web para el colegio Poetas Andaluces de Montequinto, link=https://github.com/task1",OK
2021-09-04 19:18:43.742,acme.testing.authenticated.task.AuthenticatedTaskListTest,listPositive,5411,"[3] index=2, title=Entidad Plan, executionStart=2021/05/01 19:39, executionEnd=2021/07/01 19:39, workload=30.0, description=Crear la entidad Plan, link=https://github.com/task1",OK
2021-09-04 19:18:44.452,acme.testing.authenticated.task.AuthenticatedTaskListTest,listNegative,395,"listNegative()",OK
2021-09-04 19:19:04.55,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8222,"[1] index=0, title=Create ShoutValidators, executionStart=2022/08/13 19:39, executionEnd=2023/10/13 19:39, workload=98.56, description=Create validators of task entity, link=https://github.com/task25, isPublic=true",OK
2021-09-04 19:19:12.551,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,7684,"[2] index=0, title=Create ShoutService, executionStart=2022/02/13 19:39, executionEnd=2022/05/14 19:39, workload=98.57, description=Create service of task entity, link=https://github.com/task24, isPublic=false",OK
2021-09-04 19:19:20.507,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,7625,"[3] index=0, title=Create ShoutQueries, executionStart=2022/02/13 19:39, executionEnd=2022/04/14 19:39, workload=98.58, description=Create changes of task entity, link=https://github.com/task62, isPublic=false",OK
2021-09-04 19:19:28.463,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,7658,"[4] index=0, title=a, executionStart=2022/01/13 19:39, executionEnd=2022/03/14 19:39, workload=98.59, description=a, link=https://github.com/task25, isPublic=false",OK
2021-09-04 19:19:35.258,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,6484,"[5] index=15, title=Estetitulotiene80palabraspruebapruebapruebapruebapruebapruebapruebapruebapruebaa, executionStart=2022/01/13 19:39, executionEnd=2022/03/14 19:39, workload=0.0, description=Estetitulotiene500palabraspruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebapruebaprueba, link=https://github.com/task62, isPublic=false",Expected value 'Estetitulotiene80palabraspruebapruebapruebapruebapruebapruebapruebapruebapruebaa' in input box 'title', but 'Create PlanRepository' was found
2021-09-04 19:19:41.077,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5495,"[1] recordIndex=0, title=null, executionStart=null, executionEnd=null, workload=null, description=null, link=null, isPublic=false",OK
2021-09-04 19:19:47.187,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5801,"[2] recordIndex=1, title=million dollar, executionStart=a, executionEnd=a, workload=a, description=sex, link=http://sex.com, isPublic=false",OK
2021-09-04 19:19:53.141,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5617,"[3] recordIndex=2, title=Create ShoutQueries, executionStart=2023/04/14 19:39, executionEnd=2022/04/13 19:39, workload=-1, description=Create changes of task entity, link=github, isPublic=true",OK
2021-09-04 19:19:59.054,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5582,"[4] recordIndex=3, title=Create ShoutQueries, executionStart=2023/04/13 19:39, executionEnd=2023/04/13 20:39, workload=99.54, description=Create changes of task entity, link=https://github.com/task1, isPublic=false",OK
2021-09-04 19:20:05.03,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5649,"[5] recordIndex=4, title=Create ShoutQueries, executionStart=2024/04/13 19:39, executionEnd=2026/04/14 19:39, workload=14.233, description=Create changes of task entity, link=https://github.com/task1, isPublic=false",OK
2021-09-04 19:20:11.019,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5662,"[6] recordIndex=5, title=Create ShoutQueries, executionStart=2021/04/13 19:39, executionEnd=2021/04/14 19:39, workload=1.69, description=Create changes of task entity, link=https://github.com/task1, isPublic=false",OK
2021-09-04 19:20:17.288,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5957,"[7] recordIndex=6, title=ddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd, executionStart=2024/04/13 19:39, executionEnd=2026/04/14 19:39, workload=100.59, description=ddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd…, link=https://github.com/task1, isPublic=false",OK
2021-09-04 19:20:42.371,acme.testing.manager.task.ManagerTaskDeleteTest,deletePositive,13958,"[1] title=Create TaskValidators, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=90.2, description=Create validators of task entity, link=https://github.com/task5, publica=false",OK
2021-09-04 19:20:45.533,acme.testing.manager.task.ManagerTaskDeleteTest,deleteNegative,2757,"deleteNegative()",OK
2021-09-04 19:21:01.466,acme.testing.manager.task.ManagerTaskShowTest,showPositive,3454,"[1] index=16, title=Create TaskValidators, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=90.2, description=Create validators of task entity, link=https://github.com/task5",OK
2021-09-04 19:21:04.649,acme.testing.manager.task.ManagerTaskShowTest,showNegative,2855,"showNegative()",OK
2021-09-04 19:21:27.386,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,10748,"[1] recordIndex=0, title=C, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=99.4, description=c, link=null",OK
2021-09-04 19:21:39.278,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,11578,"[2] recordIndex=0, title=Texto con ochenta caracteres aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=99.5, description=Texto con quinientos caracteres aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa, link=null",OK
2021-09-04 19:21:50.07,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,10481,"[3] recordIndex=12, title=Create TaskValidators1, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=0.0, description=ejemplo, link=null",OK
2021-09-04 19:22:01.034,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,10640,"[4] recordIndex=0, title=Create TaskValidators2, executionStart=2017/08/13 19:39, executionEnd=2017/08/18 19:40, workload=99.58, description=Create validators of task entity, link=https://github.com",OK
2021-09-04 19:22:06.965,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5572,"[1] recordIndex=0, title=null, executionStart=null, executionEnd=null, workload=null, description=null, link=null, isPublic=false",OK
2021-09-04 19:22:12.965,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5573,"[2] recordIndex=1, title=million dollar, executionStart=a, executionEnd=a, workload=a, description=sex, link=http://sex.com, isPublic=false",OK
2021-09-04 19:22:19.104,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5762,"[3] recordIndex=2, title=Create ShoutQueries, executionStart=2023/04/14 19:39, executionEnd=2022/04/13 19:39, workload=-1, description=Create changes of task entity, link=github, isPublic=true",OK
2021-09-04 19:22:25.929,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,6278,"[4] recordIndex=3, title=Create ShoutQueries, executionStart=2023/04/13 19:39, executionEnd=2023/04/13 20:39, workload=40.23, description=Create changes of task entity, link=https://github.com/task1, isPublic=false",OK
2021-09-04 19:22:31.651,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5406,"[5] recordIndex=4, title=Create ShoutQueries, executionStart=2024/04/13 19:39, executionEnd=2026/04/14 19:39, workload=1.233, description=Create changes of task entity, link=https://github.com/task1, isPublic=false",OK
2021-09-04 19:22:37.369,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5353,"[6] recordIndex=5, title=Create ShoutQueries, executionStart=2021/04/13 19:39, executionEnd=2021/04/14 19:39, workload=1.69, description=Create changes of task entity, link=https://github.com/task1, isPublic=false",OK
2021-09-04 19:22:43.358,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5609,"[7] recordIndex=6, title=ddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd, executionStart=2024/04/13 19:39, executionEnd=2026/04/14 19:39, workload=101.59, description=ddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd, link=https://github.com/task1, isPublic=false",OK
2021-09-04 19:22:57.462,acme.testing.anonymous.shout.AnonymousShoutListTest,list,2328,"[1] recordIndex=0, author=Victor Granero, moment=2021/08/25 10:00, text=Habeis visto la nueva página CodeUs?, info=https://codeUs.es",OK
2021-09-04 19:23:00.126,acme.testing.anonymous.shout.AnonymousShoutListTest,list,2268,"[2] recordIndex=1, author=Francisco, moment=2021/08/25 12:00, text=Este proyecto va sobre ruedas, enhorabuena!, info=null",OK
2021-09-04 19:23:03.274,acme.testing.anonymous.shout.AnonymousShoutListTest,listNegative,2828,"listNegative()",OK
2021-09-04 19:23:20.129,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,5078,"[1] recordIndex=7, author=David, text=a, info=null",OK
2021-09-04 19:23:25.431,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,4969,"[2] recordIndex=8, author=DavidDavidDavidDavidDavid, text=DavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavidDavid, info=null",OK
2021-09-04 19:23:30.686,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,4935,"[3] recordIndex=9, author=Alfonso, text=Es un texto de prueba, info=null",OK
2021-09-04 19:23:32.774,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1767,"[1] recordIndex=0, author=null, text=null, info=null",OK
2021-09-04 19:23:34.876,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1786,"[2] recordIndex=1, author=Pepe, text=ejemplo, info=null",OK
2021-09-04 19:23:37.032,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1841,"[3] recordIndex=2, author=NombreConMasDeVeinticincoCaracters, text=ejemplo, info=null",OK
2021-09-04 19:23:39.177,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1830,"[4] recordIndex=3, author=Francisco, text=12345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890, info=null",OK
2021-09-04 19:23:41.35,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1843,"[5] recordIndex=4, author=Francisco, text=ejemplo, info=urlerror",OK
2021-09-04 19:23:43.525,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeCases,1846,"[6] recordIndex=5, author=Nigeria, text=Nigeria, info=http://nigeria.com",OK
2021-09-04 19:23:56.265,acme.testing.anonymous.task.AnonymousTaskListTest,listPositive,1553,"[1] index=0, title=Diseñar nueva web, executionStart=2021/05/01 12:00, executionEnd=2021/06/22 20:00, workload=50.0, description=Montar nueva web para el colegio Poetas Andaluces de Montequinto, link=https://github.com/task1",Expected value 'Diseñar nueva web' in attribute 0 of record 0, but found 'Planear el futuro de la escuela'
2021-09-04 19:23:57.606,acme.testing.anonymous.task.AnonymousTaskListTest,listPositive,989,"[2] index=1, title=Entidad Plan, executionStart=2021/05/01 19:39, executionEnd=2021/07/01 19:39, workload=30.0, description=Crear la entidad Plan, link=https://github.com/task1",Expected value 'Entidad Plan' in attribute 0 of record 1, but found 'Try Task'
2021-09-04 19:23:59.08,acme.testing.anonymous.task.AnonymousTaskListTest,listPositive,1128,"[3] index=2, title=Vistas de la entidad Plan, executionStart=2021/05/01 19:39, executionEnd=2021/07/01 19:39, workload=30.0, description=Crear la vistas referidas a la entidad Plan, link=https://github.com/task1",Expected value 'Vistas de la entidad Plan' in attribute 0 of record 2, but found 'Try Hard'
2021-09-04 19:24:00.698,acme.testing.anonymous.task.AnonymousTaskListTest,listPositiveNoTaskPrivate,1167,"[1] index=0, title=Create TaskValidators, executionStart=2017/08/13 19:39, executionEnd=2018/10/13 19:39, workload=100.20, description=Create validators of task entity, link=https://github.com/task5",OK
2021-09-04 19:24:03.855,acme.testing.anonymous.task.AnonymousTaskListTest,listNegative,2830,"listNegative()",OK
2021-09-04 19:24:45.849,acme.testing.anonymous.task.AnonymousTaskShowTest,showPositive,30601,"[1] index=18, title=Create PlanController, executionStart=2021/02/13 19:39, executionEnd=2021/06/14 14:39, workload=20.5, description=Create controller of task entity, link=https://github.com/task1",Cannot find 'By.name: title'
2021-09-04 19:24:46.63,acme.testing.anonymous.task.AnonymousTaskShowTest,showNegative,386,"showNegative()",OK
